receipt_number,transaction_type,client_name,vendor_name,vendor_email,amount,date,is_exception,is_paper
R832863,Cheque,Heather Sparks,"Hardy, Medina and Reyes",ryancarter@kirk-cox.com,926.29,25-02-2024,False,False
R369596,Cheque,Dr. Brenda Patel MD,Odonnell-Park,xrios@mills.com,899.47,16-08-2024,False,False
R642699,Cheque,Randall Blankenship,Riley LLC,alexandraedwards@jordan.com,958.97,03-05-2024,False,False
R852009,Cheque,Sharon Williams,"Jones, Stokes and Mack",michaelphillips@jones.biz,40.21,28-01-2024,False,False
R997027,Cheque,Jeffrey Farley,Avila Ltd,umoyer@walker-smith.org,310.24,02-08-2024,False,False
R316665,Cheque,Alyssa Harrington,Kirk Inc,lmckay@harris.com,33.28,16-05-2024,False,False
R351533,Cheque,Olivia Hill,Edwards Inc,mendozalori@jimenez-smith.com,499.68,13-01-2024,False,False
R24471,Cheque,Logan Evans,"Melendez, Hunter and Contreras",gallaghermicheal@sullivan-gill.org,72.31,17-07-2024,False,False
R633606,Cheque,Andrew Choi,Reyes LLC,joanne30@carter-houston.com,998.44,22-02-2024,False,False
R350014,Cheque,Damon Maxwell,Perez-Holmes,mclark@thompson.com,486.58,05-02-2024,False,True
R375869,Cheque,Adam Smith,Simpson Group,xlucas@pierce.com,212.37,10-04-2024,True,True
R282240,Cheque,Brianna Reese,"Stout, Payne and Ward",usimmons@thomas-love.com,952.45,31-01-2024,False,False
R698864,Cheque,Michael Reilly,Nicholson LLC,jessicamorton@reilly.net,577.36,24-02-2024,False,False
R327196,Cheque,Sandra Cobb,"Kane, Lopez and Sawyer",justin31@walker.com,58.2,16-09-2024,False,True
R584063,Cheque,James Miller,Gaines-Riley,russell23@cross.info,75.05,28-08-2024,False,False
R56165,Cheque,Katrina Holloway,"Anderson, Spencer and Gardner",jennifer50@white-carroll.com,426.23,25-03-2024,False,False
R164052,Cheque,Charles Phillips,"Wright, Nguyen and Santos",matthewtorres@jackson-gonzalez.info,518.44,18-05-2024,False,False
R429247,Cheque,Patricia Myers,Fuller-Hudson,mark78@jones.com,329.26,08-02-2024,False,True
R447067,Cheque,Katherine Bailey,Garrett-Larsen,timothyoliver@hawkins.com,265.81,23-09-2024,False,True
R877910,Cheque,Kimberly Arnold,Taylor-Fitzgerald,allenbutler@murphy-terrell.info,270.38,10-04-2024,False,False
R24600,Cheque,David Harrison,Lewis Ltd,carolynporter@baxter-kent.net,446.57,12-03-2024,False,True
R561980,Cheque,Anita Lloyd,"Davis, Stephens and Parker",angela54@miller.org,90.57,10-04-2024,False,False
R489428,Cheque,Kimberly Brady,Barrett-Cardenas,estradaamanda@robinson.com,919.63,03-08-2024,False,False
R786607,Cheque,Christina Walker,"Rojas, Cross and Gardner",jamesfranklin@sharp-mcconnell.org,653.96,08-05-2024,False,False
R115,Cheque,Gabriel Morris,"Patton, Edwards and Young",katherinewood@meyer.com,561.83,29-06-2024,False,False
R699955,Cheque,Dale Flores,Harper-Rojas,rgraham@sullivan.com,335.68,14-03-2024,False,True
R264049,Cheque,Dorothy Snyder,Scott-Mendoza,nweaver@peterson.biz,236.25,21-03-2024,False,True
R342083,Cheque,Terry Serrano,"Smith, Newman and Hill",rebeccabarnes@maxwell-phillips.com,511.52,21-06-2024,False,False
R558795,Cheque,Angela Guerrero,Taylor LLC,barrtracy@miller-davis.biz,606.8,27-04-2024,False,False
R146909,Cheque,Christopher Mccann,"Duncan, Cortez and Solis",ryanarnold@webster-robinson.net,342.55,14-08-2024,False,False
R729030,Cheque,Matthew Barnes,"Holmes, Schmidt and Nelson",alexandria50@hicks.com,385.2,03-06-2024,False,False
R984518,Cheque,Bridget Perry,Calhoun Inc,jonathon37@brown-wade.biz,621.19,22-08-2024,False,False
R117621,Cheque,Justin Shelton,Cox-Butler,william24@burns-donaldson.org,904.43,11-06-2024,False,False
R432877,Cheque,Ashley Atkins,Wright Group,reyespaul@smith.com,803.96,14-01-2024,True,False
R19177,Cheque,Thomas Moore,Brady Inc,jlamb@herrera.com,848.34,04-04-2024,False,True
R966294,Cheque,Joe Ramirez,Mckinney and Sons,justin92@welch.com,414.25,14-09-2024,False,False
R442233,Cheque,Sandra Love,Blevins-Cline,justinmoreno@hogan.org,311.07,05-03-2024,True,True
R682392,Cheque,Ernest Brown,Robinson and Sons,qdawson@smith.com,881.4,29-01-2024,False,False
R755036,Cheque,Destiny Bullock,Graham LLC,schmidtmark@shaw-phillips.org,878.1,16-07-2024,False,False
R239200,Cheque,Jessica Ruiz,Lee PLC,lwilliams@pace.com,157.32,24-03-2024,False,False
R577883,Cheque,Dennis Williamson,Chase-Wilkinson,penachristopher@cortez-daniel.com,773.84,29-09-2024,True,False
R671030,Cheque,Tiffany Evans,"Phillips, Burgess and Miller",fgonzalez@smith.com,297.02,09-09-2024,True,False
R283870,Cheque,Michael Scott,"Thompson, Davidson and Mcmillan",whines@woods.biz,625.9,15-08-2024,False,False
R268970,Cheque,Cassandra Vaughn,"Austin, Green and Sullivan",lisa75@mason.info,646.51,16-01-2024,False,False
R78411,Cheque,Beverly Weaver,Nguyen Group,mccarthyaaron@payne.com,454.95,15-04-2024,True,False
R934370,Cheque,Vanessa Fuller,Kennedy LLC,haynesbruce@wilson.com,69.29,04-01-2024,False,False
R383347,Cheque,Alexander Bates,Cook-Jones,xmyers@best.com,999.09,29-09-2024,False,False
R636387,Cheque,Traci Walker,White Ltd,brettbryan@morris.net,48.1,22-03-2024,False,False
R684309,Cheque,Sara Mcclain,Gonzalez PLC,pwood@sanders-rogers.com,528.69,16-06-2024,False,True
R315964,Cheque,Samuel Robinson,Davis-Lang,rallison@dyer-lewis.info,614.17,23-09-2024,False,False
R312855,Cheque,Mario Sullivan,Higgins and Sons,jsullivan@beck-lopez.org,244.19,08-04-2024,False,False
R382479,Cheque,Kenneth Hines,"Mason, James and Joseph",ojackson@butler.biz,555.15,03-08-2024,False,False
R31177,Cheque,Ashley Thomas,"Mitchell, Torres and Oneal",pestrada@kelly-newton.net,19.87,01-02-2024,False,False
R95767,Cheque,Troy Knight,"Coleman, Patterson and Butler",dillonjeffrey@hall-klein.com,768.78,07-01-2024,False,False
R978578,Cheque,Amanda Hernandez,Wells-Williams,justinfuller@fisher.org,965.11,11-09-2024,True,False
R16696,Cheque,Samantha Potts,Robinson Inc,qparker@valencia-larsen.com,336.74,27-08-2024,False,False
R852,Cheque,Kelly Brooks,Garrett-Davenport,ggreer@davis-kelly.com,251.12,16-08-2024,False,False
R998100,Cheque,Christian Peck,Yates-Johnson,fbush@gonzalez-ayala.net,750.31,06-09-2024,False,False
R333633,Cheque,Katherine Fox,Wright-Guerrero,forddaniel@torres.com,436.27,01-07-2024,False,False
R410360,Cheque,Amy Black,Young LLC,courtneyschaefer@osborn-vargas.biz,951.66,03-04-2024,False,False
R172655,Cheque,Brian Rogers,Glenn Ltd,kristinbailey@davis.com,423.71,06-07-2024,False,False
R161072,Cheque,Dustin Reid,Waters-Walls,xturner@hensley.com,577.05,24-01-2024,False,True
R868097,Cheque,Katherine Rodriguez,Mcgee Inc,zjones@calhoun-jones.org,156.8,09-06-2024,False,False
R660393,Cheque,Donna Sanchez,Harper-Williamson,alisonstone@rodriguez.com,93.26,25-04-2024,False,False
R724614,Cheque,Kelly Pratt,"Daniel, Curry and Turner",sarahhowe@ramos-johnson.info,112.06,18-09-2024,False,True
R579982,Cheque,Michael Jackson,Hernandez-Taylor,angel43@nelson-benson.com,784.3,14-03-2024,False,False
R604909,Cheque,David Stanton,Wells-Jones,tuckerdeborah@lane.com,453.65,13-04-2024,False,False
R336815,Cheque,Michael Ibarra,"Hart, Smith and French",ecruz@price.net,694.8,18-03-2024,False,False
R718816,Cheque,Jordan Carr,"Foster, Sanders and Dixon",bowersscott@smith-baker.com,769.72,10-04-2024,False,False
R27441,Cheque,Jonathan Long,"Norris, Brown and Young",steven24@flores.com,801.6,13-02-2024,False,False
R534004,Cheque,Laura Woods,Martinez-Garcia,gpage@lane.com,951.28,22-01-2024,True,False
R704425,Cheque,Samantha Fry,Manning-Hebert,choipaul@ashley-quinn.com,904.75,24-07-2024,False,False
R83355,Cheque,Brian Robertson,Barrera Ltd,allenanthony@gonzalez-willis.biz,824.29,05-09-2024,False,False
R875263,Cheque,Monique Jenkins,White-Roberts,sandra48@stone.com,181.41,21-08-2024,False,False
R685727,Cheque,Zachary Sanchez,Simon and Sons,ortizjill@sullivan-whitehead.com,931.65,12-04-2024,False,False
R928530,Cheque,Miss Destiny Clark,"Walker, Adams and Tapia",christian14@sullivan.com,834.37,14-02-2024,False,False
R846204,Cheque,Nathan Osborn,"Murphy, Marshall and Whitaker",ebrown@wilcox.com,350.26,14-06-2024,False,False
R478767,Cheque,Rachel Christensen,Lindsey-Le,bradgomez@davenport.com,646.1,18-07-2024,False,False
R96012,Cheque,Caleb Pena,"Wood, Mitchell and Norris",gvasquez@phillips.org,513.72,09-02-2024,False,True
R961999,Cheque,Lance Marshall,Mendoza-Peterson,andrewszachary@smith.net,616.07,29-09-2024,False,False
R955824,Cheque,Jordan Koch,"Camacho, Wilson and Eaton",jessica53@brown.com,571.93,17-08-2024,False,False
R458166,Cheque,Karen Wilson,Manning PLC,michellerodriguez@stevenson.com,551.17,26-01-2024,True,False
R289262,Cheque,Roy Adams,May-Mack,jasonmcdonald@campbell.com,381.97,28-05-2024,False,True
R421597,Cheque,Kimberly Romero,Young PLC,hward@vega.com,419.33,29-08-2024,False,False
R345821,Cheque,Brittany Cross,"Camacho, Ball and Medina",bishoprichard@butler.com,625.13,10-05-2024,False,True
R788931,Cheque,Carrie Williams,"Peters, Hunter and Martinez",mmorgan@clark-perez.info,298.97,11-05-2024,False,True
R728680,Cheque,Alicia Williamson,"Smith, Little and Olson",kenneth76@jones.com,675.6,17-08-2024,False,False
R803696,Cheque,Austin Harrington,"Craig, Manning and Moreno",jlynch@frey-mccoy.com,230.41,10-03-2024,False,False
R193643,Cheque,William Reid,Clarke LLC,brandi63@robles-stevens.com,261.59,23-01-2024,False,False
R324619,Cheque,Caitlin Taylor,Thomas Group,andrew82@jackson.com,234.49,02-04-2024,False,True
R609250,Cheque,Brandon Koch,"Thomas, Horton and Anderson",favila@santiago.com,606.73,30-04-2024,False,False
R554990,Cheque,Jeremiah Moore,Kaiser-Stone,christinaconway@jones.net,674.95,25-02-2024,False,False
R82076,Cheque,David Maldonado,"Collins, Brown and White",burchcarol@jordan.com,635.63,14-02-2024,False,False
R251238,Cheque,Krystal Gates,Hudson PLC,wsmith@wood-davis.org,469.2,15-05-2024,False,True
R790019,Cheque,Mr. Eric Erickson Jr.,Cook-Taylor,tina92@scott.com,628.13,26-07-2024,False,False
R541738,Cheque,James Williams,Jones PLC,millersean@vaughn.com,515.79,10-06-2024,False,False
R445662,Cheque,Kevin Hill,Holmes Group,rebekahwright@richmond.info,514.3,18-03-2024,False,False
R540570,Cheque,Carolyn Taylor,Jackson-Williams,marymartin@boyle.com,237.56,29-01-2024,False,False
R668535,Cheque,Ricardo Brown,Smith PLC,stevensmith@preston.biz,358.3,30-05-2024,False,False
R56746,Cheque,Amanda Clark,"Castillo, Hicks and Santana",rgarcia@ortiz.com,664.34,23-04-2024,False,False
R991744,Cheque,Gabrielle Taylor,Johnson Group,nicolezavala@walker.net,190.75,09-06-2024,False,True
R67123,Cheque,Mrs. Kim Rodriguez PhD,Garrett Ltd,georgecrystal@hartman.com,906.2,26-09-2024,False,False
R449499,Cheque,Kerri Dudley,Freeman-Edwards,margaret23@delgado.com,309.68,30-04-2024,False,True
R964700,Cheque,James Tanner,Jones-Alvarez,iperkins@cox.com,558.03,10-05-2024,False,False
R279195,Cheque,Patrick Johnson,"White, Mcdaniel and Atkins",daniel41@krause.com,332.16,21-02-2024,False,False
R624423,Cheque,Lisa Rivera MD,Price-Torres,greenscott@flores.net,566.57,27-02-2024,True,False
R139932,Cheque,Maria Ellis,Hall-Johnson,jaclyn23@spence.org,630.92,26-01-2024,False,False
R282641,Cheque,Allison Jackson,"Hood, Vaughan and Gordon",colecraig@brown.com,799.08,05-03-2024,False,False
R23839,Cheque,Brittney Contreras,"Price, Kim and Tran",oconnorjoy@brown-edwards.com,380.46,01-06-2024,False,False
R207220,Cheque,Yesenia Gonzales,"Banks, Brown and Fernandez",clarkashley@medina-myers.com,446.4,10-07-2024,False,False
R542414,Cheque,Briana Padilla,Thomas and Sons,robertpatton@goodman.com,372.37,25-05-2024,False,False
R82385,Cheque,James Johnson,Ward PLC,jamesbrown@johnson.info,209.24,29-02-2024,True,False
R121153,Cheque,Ian King,"Williams, Barrett and Smith",angel24@grimes.com,94.69,18-02-2024,False,False
R378397,Cheque,Anna Mason,"Brown, Steele and Gray",bharvey@young.com,400.03,15-08-2024,False,True
R982104,Cheque,Sean Hicks,"Schmidt, Hill and Hansen",pwoods@pearson-bell.biz,818.66,23-05-2024,False,False
R267523,Cheque,Stacy Miller,"Cain, Santiago and Spencer",agarcia@pham.biz,456.25,27-07-2024,False,True
R10095,Cheque,Frederick Bailey,"Johnson, Graham and Black",johnsonbelinda@shannon.net,898.84,02-03-2024,False,False
R357749,Cheque,Sharon Jones,Moore-Ortiz,jeremy21@guzman.com,838.01,09-04-2024,False,True
R537708,Cheque,Gregory Rivera,Smith Ltd,ashley59@howard-herring.com,626.0,24-07-2024,False,True
R544702,Cheque,Teresa Hill,"Lowery, Roach and Collins",twells@fox.com,649.99,27-08-2024,False,False
R614918,Cheque,Gary Carter,Jones Ltd,perkinsalexis@walters-sanders.org,140.9,27-07-2024,False,False
R629092,Cheque,Dakota Robinson,"Davis, Walker and Martin",jonathan67@hernandez-medina.com,895.42,10-01-2024,False,False
R799680,Cheque,Jamie Henry,"Odom, Sanchez and Moreno",nsingh@riggs.net,999.36,16-06-2024,False,False
R998499,Cheque,Jonathan Orozco,Higgins Ltd,carloshoover@nichols.org,716.79,29-04-2024,False,False
R65113,Cheque,Jonathan Reynolds,Romero Ltd,danielgriffin@kim.com,473.4,05-01-2024,False,True
R228107,Cheque,Karen Morrow,Robinson LLC,carlosmitchell@house.com,376.06,02-08-2024,True,False
R4325,Cheque,James Rodriguez,"Burke, Elliott and Fuller",tony87@martin.com,914.55,23-01-2024,False,False
R870406,Cheque,Brent Howard,Mack LLC,garynguyen@flynn-barker.net,199.86,28-05-2024,False,False
R212802,Cheque,Stephanie Rojas,"Thomas, Chen and Ward",ramirezmichael@perez.com,26.97,30-09-2024,False,False
R373411,Cheque,Edwin Suarez,"Sharp, Jordan and English",mclaughlinheather@sharp-mueller.com,316.76,11-06-2024,False,False
R196761,Cheque,Jonathan Lee,Simon PLC,xflores@bird.com,752.88,24-09-2024,False,False
R979735,Cheque,Julie Jones,Allen-Anderson,nvaughn@hughes.com,57.2,02-02-2024,False,True
R655990,Cheque,Mackenzie Chambers,Ward-Velasquez,jennymoreno@potter.org,584.27,07-08-2024,False,False
R105333,Cheque,Theodore Hawkins,Morris Ltd,martinezjanice@shaffer.com,676.11,11-07-2024,False,False
R6400,Cheque,Tommy Russell,Lin Ltd,taylorjason@baldwin-wade.com,794.31,03-09-2024,False,False
R129492,Cheque,Regina Lopez,Taylor-Smith,mendezholly@woods-combs.com,507.49,26-01-2024,False,False
R318747,Cheque,Cheryl Ramirez,Lawson-Warner,kimberlyknapp@humphrey.com,779.91,12-05-2024,False,False
R712684,Cheque,Tammy Gomez,Jimenez PLC,anthony17@fields.biz,380.21,25-08-2024,False,False
R435031,Cheque,Mary Santana,Garrett-Henry,sellerschristy@rodriguez.org,283.11,29-02-2024,True,False
R445502,Cheque,Ronald Elliott,"Sanders, Roth and Gonzales",fordrobert@hanson.com,425.7,08-07-2024,False,False
R535115,Cheque,Eugene Collins,"Smith, Gardner and Morgan",davismonica@alvarez.com,325.18,27-06-2024,False,True
R786736,Cheque,Kelli Black MD,Lindsey-Miles,kimberlyperez@king-mcintyre.com,751.62,01-09-2024,False,False
R921823,Cheque,Andrew Lynch,Jones LLC,kari30@hansen.com,25.33,23-01-2024,False,False
R429112,Cheque,Amanda Davis,"Webb, Shaw and Hendricks",nperkins@lopez.com,956.78,18-03-2024,False,False
R714396,Cheque,Sean White,"Copeland, Navarro and Williams",sarah80@johnson-jackson.info,624.51,12-05-2024,False,True
R592336,Cheque,William Owens,"Hines, Boyd and Payne",welchpatricia@rodriguez.com,946.68,03-08-2024,False,False
R685854,Cheque,Kayla Moore,Boyer PLC,craigjackson@rice-edwards.com,60.73,09-08-2024,False,False
R718562,Cheque,Robin Ingram,Wright-Hall,fordcynthia@nguyen-lee.com,209.91,02-09-2024,False,False
R422050,Cheque,Kevin Orozco,"Anderson, Schroeder and Bailey",dibarra@garcia.org,666.45,12-05-2024,False,True
R30850,Cheque,Leslie Velazquez,Holloway and Sons,darren67@murphy.com,217.84,10-06-2024,False,False
R90112,Cheque,Timothy Johnson,Wu Inc,trevorpark@coleman.org,124.83,24-04-2024,False,False
R574616,Cheque,Katie Briggs,"Wilson, Davis and Dixon",wilkinsalyssa@west.org,523.28,06-08-2024,False,False
R942504,Cheque,Victoria Smith,Combs Group,ipalmer@barrett.com,143.29,08-03-2024,False,False
R161790,Cheque,Troy Jackson,Mack and Sons,harriscatherine@campbell-collins.com,512.71,25-04-2024,False,False
R227209,Cheque,Mark Williams,Santos Group,mark11@middleton.com,628.39,05-09-2024,False,False
R129538,Cheque,Dennis Owens,Farmer Group,hernandezmichael@shields-morris.com,325.0,06-06-2024,False,False
R658680,Cheque,Dylan Rogers,Rivera Group,keithbishop@pham.info,878.72,04-03-2024,False,True
R886103,Cheque,Brandon Perez,Murphy-Cantrell,lindastafford@powell.org,247.76,23-02-2024,False,False
R997724,Cheque,Alicia Reese,Clark and Sons,qmartinez@callahan.com,144.63,01-10-2024,False,False
R948300,Cheque,Shelby Huber,"Fuller, Ortiz and Hickman",collinsjesse@jacobs.com,837.73,07-01-2024,False,True
R272050,Cheque,Maria Gibson,Mercado Inc,ramosmarcus@savage.com,604.04,15-01-2024,False,True
R386969,Cheque,Allison Tucker,"Craig, Cortez and Mills",millerstephen@nelson.org,627.02,23-07-2024,False,True
R450878,Cheque,Stephanie Mcdonald,Taylor-Farmer,yudavid@silva.com,719.46,14-02-2024,False,False
R108834,Cheque,Laurie Young,Charles Inc,barbara44@williams-strickland.net,66.77,04-09-2024,False,False
R746027,Cheque,Bethany Alvarado,Moore Inc,hmays@robinson-woods.com,232.52,25-03-2024,False,False
R583625,Cheque,Heather Price,Williamson-Hudson,baileyjohn@peters.org,251.91,31-03-2024,False,False
R366725,Cheque,Alan Craig,"Long, Greene and Webb",dleach@vaughn-moore.com,689.04,01-04-2024,False,True
R297604,Cheque,James Rodriguez,Rojas Group,iodonnell@gonzalez.com,329.73,20-07-2024,False,False
R127727,Cheque,Nathaniel Church,Rivas-Johnston,fordjennifer@fletcher.net,476.64,19-07-2024,False,False
R687631,Cheque,Sara Wyatt,"Cook, Young and Phillips",deangonzales@dixon-russell.com,662.12,30-07-2024,False,True
R560172,Cheque,Michael Baird,"Alexander, Gonzalez and Compton",ericarobinson@wood-anderson.net,776.06,03-10-2024,False,False
R239683,Cheque,Daniel Mathews,Willis-Soto,robert71@hernandez.biz,95.54,27-02-2024,False,False
R182164,Cheque,Sarah Padilla,Pollard and Sons,wolfeian@clements.com,750.63,05-09-2024,False,True
R816673,Cheque,Ashlee Patel,"Sanchez, Hayden and Barnes",fergusonpaul@chan.com,407.39,01-05-2024,True,False
R48560,Cheque,Jennifer Johnson,"Ortiz, Robbins and Rice",iday@white.com,883.86,18-04-2024,True,True
R529973,Cheque,Stephen Bennett,Whitaker LLC,sking@moore.com,204.67,06-03-2024,False,False
R698888,Cheque,Karen Wood,"King, Black and Marsh",harperdana@sanders.com,870.53,17-02-2024,False,True
R631563,Cheque,Jennifer Eaton,Reed-Mendoza,matthewhenry@baker.org,296.37,27-04-2024,False,False
R138190,Cheque,Jordan Young,Soto PLC,cody42@moore.com,415.35,08-02-2024,False,False
R717589,Cheque,Austin Gonzalez,Adams LLC,sarahcruz@nichols.com,764.21,13-04-2024,False,True
R982570,Cheque,Michael Armstrong,Graham and Sons,donald53@nelson.org,161.88,06-02-2024,True,False
R368716,Cheque,Curtis Carr,Farrell Ltd,julieevans@hill-harrison.com,823.85,24-01-2024,False,False
R245635,Cheque,Mrs. Karen Meyer DDS,"York, Lewis and Graves",joelbrown@oneill.net,140.4,12-06-2024,False,False
R196453,Cheque,Kelly Taylor,Robinson-Boyd,igutierrez@palmer-shepherd.com,363.27,18-08-2024,False,False
R141680,Cheque,David Lee,Jimenez and Sons,loriharris@wright.com,64.48,15-06-2024,False,False
R362853,Cheque,Charles Huerta,Moreno Inc,moranjenny@williams.com,558.15,19-08-2024,False,False
R155157,Cheque,Tanya Walsh,"Brown, Gonzalez and Jackson",brian62@garcia.net,390.68,14-05-2024,True,False
R342813,Cheque,Charles Williamson,"Little, Carrillo and Watkins",evansmelanie@wang-sherman.com,978.47,27-06-2024,False,False
R148945,Cheque,Christopher Smith,"Patel, Thompson and Obrien",sarah19@barnes.com,830.27,11-09-2024,False,False
R217755,Cheque,Jose Hood,"Burton, Webster and Johnson",kimberly32@roberts.com,941.63,07-06-2024,False,False
R161508,Cheque,Destiny Smith MD,Anderson-Herring,shermanclaudia@moreno.com,175.4,01-05-2024,False,True
R178195,Cheque,Mr. Robert Davis,Taylor Inc,edward30@mullen.com,362.26,07-08-2024,False,False
R834674,Cheque,Kenneth Richardson,Cummings-Jennings,sherrywright@mccormick.com,432.07,10-08-2024,False,False
R411191,Cheque,Kelli Rodriguez,Church-Hanson,brian73@sanchez.com,602.02,26-08-2024,False,False
R187633,Cheque,Matthew Contreras,Guerra Inc,jhoward@brown.com,139.8,01-10-2024,False,False
R732213,Cheque,Brenda Mendez,Mitchell LLC,john77@sanchez.com,326.41,19-05-2024,False,False
R862561,Cheque,Mary Cooke,Pineda Group,higginsjennifer@irwin-bryan.com,299.75,15-06-2024,True,False
R938796,Cheque,Jeanette Nguyen,"Ward, Pratt and Moss",lisa54@reid.info,896.26,03-06-2024,False,False
R962103,Cheque,Denise Smith,Jennings-Garcia,joel65@allen.com,331.84,30-04-2024,False,False
R67114,Cheque,Thomas Miller,Chavez and Sons,tonyagilbert@clayton.com,651.32,08-09-2024,False,False
R779326,Cheque,Timothy Powell,"Peterson, Smith and Perry",ortizshannon@alvarado.com,721.47,08-02-2024,False,True
R39888,Cheque,Jennifer Rodriguez,"Cummings, Roberts and Nelson",rholmes@salas-mccoy.org,601.24,01-08-2024,False,True
R227082,Cheque,Shannon Figueroa,Fox-Sloan,cwhitaker@bass-smith.org,84.0,31-03-2024,False,False
R833725,Cheque,Juan Hunt,"Wells, Walker and Estrada",piercethomas@pruitt-duncan.com,184.05,11-04-2024,False,False
R346525,Cheque,Thomas Brown,Jackson Inc,kyork@harper.com,906.14,03-06-2024,False,False
R400450,Cheque,Mike Keller,Lutz PLC,glane@howard.com,914.99,13-07-2024,False,False
R441151,Cheque,Amy Santos,"Smith, Johns and Wall",qewing@hughes.com,23.87,01-01-2024,True,False
R743713,Cheque,Stephanie Martin,"Tucker, Kirk and Callahan",ihale@thornton-watson.com,427.78,24-08-2024,False,False
R769809,Cheque,Ronald Kelly MD,Becker Inc,johnsonadriana@weaver-rowe.com,727.51,09-04-2024,True,False
R71021,Cheque,Christian Madden,Smith Ltd,sharonosborne@dalton.org,814.05,26-01-2024,False,False
R862458,Cheque,Valerie Webb,"Mcdonald, Martin and Garrett",richardhunt@combs.biz,141.68,25-02-2024,False,False
R277068,Cheque,Craig Wilkerson,"Humphrey, Garcia and Smith",palmersabrina@larson.info,51.77,02-06-2024,False,False
R831074,Cheque,Brandon Ingram,Simpson Ltd,wwhite@beltran.net,531.68,11-01-2024,False,False
R67231,Cheque,Brandon Hester,Contreras LLC,evan46@smith.info,683.11,25-05-2024,False,False
R959963,Cheque,Tiffany Woods,"Norton, Baker and Saunders",weaverannette@james.info,890.0,04-06-2024,False,False
R812364,Cheque,Andrew Mckinney,Erickson Group,stewartstephen@zamora.com,490.66,14-07-2024,False,True
R353326,Cheque,Traci Thompson,"Mcfarland, Cook and Miller",tamara73@rosario.com,188.4,22-09-2024,False,False
R514843,Cheque,John Matthews,Carter-Cobb,aprilfritz@fowler.com,18.67,25-05-2024,False,False
R756791,Cheque,Savannah Frank,Johnson and Sons,keith18@buchanan.biz,956.16,11-08-2024,False,False
R329556,Cheque,Keith Miller,Thompson-Walker,reneecontreras@jacobson-berry.org,950.41,01-04-2024,False,False
R626212,Cheque,Jeremy Johnson,Cruz-Patel,brooksantonio@torres.com,369.38,28-08-2024,True,False
R398972,Cheque,Tiffany Mccarthy,Lopez-Griffith,timothywilson@johnson.com,542.24,14-01-2024,True,False
R24850,Cheque,Gabriella Coleman,Bowers-Harrison,brenda92@hall-graham.com,327.06,29-05-2024,False,False
R495256,Cheque,Jessica Gibson,Rodriguez-Johnson,cliu@alvarez.com,185.48,17-05-2024,False,True
R335120,Cheque,Caleb Hughes,"Cole, Castro and Fowler",christinamccullough@dalton.com,370.51,02-10-2024,False,False
R865221,Cheque,Rachel Gibson,"Lane, Ortega and Weaver",gouldchristine@carroll.biz,558.17,13-07-2024,False,False
R363363,Cheque,Russell Mooney,Rodriguez and Sons,spatterson@hammond.com,180.56,07-06-2024,False,False
R92086,Cheque,Alicia Bender,Newman-Mann,robinsonharold@norman.com,594.64,04-05-2024,False,False
R94245,Cheque,Patricia Smith,Williams LLC,qhall@perez-warren.biz,723.59,02-01-2024,False,False
R24923,Cheque,Nicholas Rodgers,"Ward, Moore and David",maldonadojeffrey@cook.com,954.13,13-08-2024,False,False
R227744,Cheque,Shannon Sawyer,Clements-Thompson,christina73@smith-carter.com,718.34,10-01-2024,True,False
R700540,Cheque,Leslie Austin,Jones-Johnson,rmiller@thomas-cohen.com,636.23,04-07-2024,False,False
R289123,Cheque,Kaitlyn Walters,Vega Ltd,christine34@crawford.com,907.82,09-08-2024,False,True
R328704,Cheque,Amanda Romero,"Castaneda, Wood and Bell",ugillespie@king.biz,953.21,18-04-2024,False,False
R46549,Cheque,Angela Reed,Taylor Inc,fernandezgregory@castillo.com,516.94,11-04-2024,False,False
R396037,Cheque,Kara Mendez,Anderson and Sons,wilkersonrachel@nunez.com,921.84,26-09-2024,False,False
R113999,Cheque,Stephen Cole,Young and Sons,monica61@jones-roman.info,279.52,17-02-2024,False,False
R124015,Cheque,Tiffany Kelley,"Jones, Miller and Clark",richard64@mahoney-hill.com,154.45,29-08-2024,False,False
R450888,Cheque,Andrea Levy,Lopez-Olsen,garciakim@dean-smith.com,145.91,28-02-2024,False,False
R274724,Cheque,John Payne,Cruz PLC,ronaldross@strickland.info,316.38,23-02-2024,False,False
R434159,Cheque,Jennifer Kemp,Jacobs Ltd,micheal04@alvarez.net,61.67,27-06-2024,False,False
R276976,Cheque,Shannon Morris,"Lee, Chung and Perez",mcdowellmatthew@anderson.com,875.97,12-02-2024,False,False
R602869,Cheque,Fernando Dennis,Hart-Hines,cristinathomas@griffith-davis.com,146.22,25-08-2024,False,False
R256078,Cheque,Derrick Hill,"Li, Hampton and Mata",chapmanalan@marshall.org,877.15,02-09-2024,True,False
R694803,Cheque,Steven Henry,Nunez PLC,michaelblake@reese.com,552.16,09-03-2024,False,False
R310905,Cheque,Scott Moore,Haas Group,dmoreno@davis.com,226.15,03-02-2024,False,False
R61203,Cheque,Mr. Wayne Smith,"Cook, Graves and Dunlap",wheelerchristine@williams.com,482.8,18-07-2024,False,False
R112720,Cheque,Michelle Stone,Murillo PLC,samantha85@roberts-romero.com,845.95,01-04-2024,False,False
R904709,Cheque,Jennifer Jimenez,Coleman-Duffy,jasonellison@cunningham.com,396.12,28-01-2024,False,False
